id,last_name,marital_status,gender,annual_income, industry ,zip_code,age_at_issue,member_type,add_members,annual_fee,payment_type,status,start_month,start_day,start_year,end_month,end_day,end_year
A04386,Walker,Married,F,75860.00,Telecommunication Services,80209,57,Silver,1,7000.00,ANNUAL,ACTIVE,8,30,2010,NULL,NULL,NULL
A09596,Watson,Single,M,92276.00,Energy,80209,19,Platinum,0,15000.00,ANNUAL,ACTIVE,8,29,2013,NULL,NULL,NULL
A00710,Boyd,Married,M,54251.00,Information Technology,80209,33,Platinum,3,15000.00,MONTHLY,ACTIVE,8,28,2008,NULL,NULL,NULL
A04557,Sparks,Married,F,113714.00,Consumer Staples,80209,57,Bronze,3,5000.00,SEMI-ANNUAL,ACTIVE,8,27,2010,NULL,NULL,NULL
A00689,Reeves,Married,M,45762.00,Unclassified,80209,42,Gold,3,9000.00,ANNUAL,ACTIVE,8,25,2008,NULL,NULL,NULL
A04434,Craig,Married,F,58577.00,Unclassified,80209,34,Silver,3,7000.00,QUARTERLY,ACTIVE,8,19,2010,NULL,NULL,NULL
A01959,Medina,Married,M,93080.00,Information Technology,80209,42,Gold,2,9000.00,ANNUAL,ACTIVE,8,12,2009,NULL,NULL,NULL
A07284,Cannon,Married,M,47342.00,Materials,80209,46,Bronze,1,5000.00,SEMI-ANNUAL,ACTIVE,8,10,2012,NULL,NULL,NULL
A04342,Thompson,Married,M,107807.00,Materials,80209,44,Platinum,1,15000.00,ANNUAL,ACTIVE,8,5,2010,NULL,NULL,NULL
A07258,Benson,Married,F,86403.00,Consumer Discretionary,80209,45,Platinum,2,15000.00,ANNUAL,ACTIVE,7,31,2012,NULL,NULL,NULL
A01947,Steele,Married,M,90624.00,Information Technology,80209,29,Platinum,1,15000.00,MONTHLY,ACTIVE,7,31,2009,NULL,NULL,NULL
A01936,Walters,Married,F,118329.00,Information Technology,80209,33,Gold,3,9000.00,SEMI-ANNUAL,ACTIVE,7,31,2009,NULL,NULL,NULL
A09387,Tran,Married,M,85952.00,Information Technology,80209,38,Gold,2,9000.00,ANNUAL,ACTIVE,7,30,2013,NULL,NULL,NULL
A04310,Cobb,Married,M,85375.00,Real Estate,80209,25,Platinum,2,15000.00,ANNUAL,ACTIVE,7,30,2010,NULL,NULL,NULL
A04318,Sutton,Married,M,45782.00,Telecommunication Services,80209,37,Platinum,2,15000.00,ANNUAL,ACTIVE,7,30,2010,NULL,NULL,NULL
A04335,Andrews,Married,F,115598.00,Consumer Discretionary,80209,38,Gold,1,9000.00,ANNUAL,ACTIVE,7,30,2010,NULL,NULL,NULL
A09257,Thomas,Married,M,55265.00,Information Technology,80209,43,Gold,1,9000.00,ANNUAL,ACTIVE,7,29,2013,NULL,NULL,NULL
A00621,May,Married,M,53600.00,Materials,80209,36,Silver,3,7000.00,ANNUAL,ACTIVE,7,28,2008,NULL,NULL,NULL
A07193,Francis,Married,F,104790.00,Health Care,80209,27,Platinum,1,15000.00,ANNUAL,ACTIVE,7,20,2012,NULL,NULL,NULL
A07204,Drake,Married,M,53431.00,Information Technology,80209,44,Gold,3,9000.00,MONTHLY,ACTIVE,7,20,2012,NULL,NULL,NULL
A09332,Ray,Married,F,110710.00,Unclassified,80209,40,Bronze,3,5000.00,ANNUAL,ACTIVE,7,18,2013,NULL,NULL,NULL
A09225,Sullivan,Married,F,78515.00,Telecommunication Services,80209,41,Platinum,1,15000.00,ANNUAL,ACTIVE,7,18,2013,NULL,NULL,NULL
A09306,Cohen,Married,M,119599.00,Unclassified,80209,34,Bronze,1,5000.00,ANNUAL,ACTIVE,7,16,2013,NULL,NULL,NULL
A09289,Byrd,Married,M,58408.00,Health Care,80209,47,Silver,3,7000.00,ANNUAL,ACTIVE,7,11,2013,NULL,NULL,NULL
A09229,Hayes,Single,M,80095.00,Industrials,80209,26,Silver,0,7000.00,ANNUAL,ACTIVE,6,28,2013,NULL,NULL,NULL
A09149,Wells,Married,M,35002.00,Industrials,80209,53,Silver,1,7000.00,ANNUAL,ACTIVE,6,28,2013,NULL,NULL,NULL
A09243,Cooper,Married,F,82700.00,Utilities,80209,53,Silver,2,7000.00,MONTHLY,ACTIVE,6,28,2013,NULL,NULL,NULL
A07094,Bradley,Married,M,41361.00,Industrials,80209,35,Platinum,1,15000.00,SEMI-ANNUAL,ACTIVE,6,26,2012,NULL,NULL,NULL
A01815,Spencer,Married,M,52851.00,Unclassified,80209,71,Platinum,3,15000.00,ANNUAL,ACTIVE,6,26,2009,NULL,NULL,NULL
A01772,Byrd,Single,M,49594.00,Materials,80209,26,Bronze,0,5000.00,ANNUAL,ACTIVE,6,16,2009,NULL,NULL,NULL
A09111,Pope,Married,F,87282.00,Utilities,80209,56,Platinum,1,15000.00,ANNUAL,ACTIVE,6,12,2013,NULL,NULL,NULL
A04020,Stevenson,Married,M,60042.00,Industrials,80209,46,Bronze,3,5000.00,QUARTERLY,ACTIVE,6,7,2010,NULL,NULL,NULL
A01744,Mills,Married,F,70296.00,Utilities,80209,47,Platinum,3,15000.00,ANNUAL,ACTIVE,6,2,2009,NULL,NULL,NULL
A00514,Gomez,Married,M,78528.00,Financials,80209,41,Silver,1,7000.00,ANNUAL,ACTIVE,6,2,2008,NULL,NULL,NULL
A09065,Franklin,Married,M,37181.00,Consumer Discretionary,80209,38,Platinum,1,15000.00,SEMI-ANNUAL,ACTIVE,5,31,2013,NULL,NULL,NULL
A07036,Reid,Married,M,45427.00,Materials,80209,40,Platinum,1,15000.00,MONTHLY,ACTIVE,5,31,2012,NULL,NULL,NULL
A00513,Cruz,Single,M,83415.00,Energy,80209,29,Silver,0,7000.00,ANNUAL,ACTIVE,5,30,2008,NULL,NULL,NULL
A00511,Curtis,Married,M,53985.00,Real Estate,80209,47,Bronze,1,5000.00,ANNUAL,ACTIVE,5,30,2008,NULL,NULL,NULL
A09050,Curtis,Married,M,108936.00,Real Estate,80209,27,Silver,1,7000.00,MONTHLY,ACTIVE,5,29,2013,NULL,NULL,NULL
A09017,Garza,Married,F,79841.00,Consumer Staples,80209,41,Platinum,3,15000.00,ANNUAL,ACTIVE,5,28,2013,NULL,NULL,NULL
A03937,Richardson,Married,M,90477.00,Energy,80209,53,Gold,1,9000.00,MONTHLY,ACTIVE,5,28,2010,NULL,NULL,NULL
A01712,Jensen,Married,M,108198.00,Industrials,80209,29,Gold,2,9000.00,ANNUAL,ACTIVE,5,28,2009,NULL,NULL,NULL
A01713,Tyler,Single,M,52139.00,Consumer Discretionary,80209,27,Bronze,0,5000.00,MONTHLY,ACTIVE,5,27,2009,NULL,NULL,NULL
A03942,Powers,Married,F,61924.00,Consumer Discretionary,80209,64,Silver,1,7000.00,QUARTERLY,ACTIVE,5,26,2010,NULL,NULL,NULL
A08989,Riley,Married,M,95304.00,Materials,80209,60,Gold,1,9000.00,MONTHLY,ACTIVE,5,17,2013,NULL,NULL,NULL
A08974,Hubbard,Married,M,114658.00,Health Care,80209,40,Silver,1,7000.00,ANNUAL,ACTIVE,5,14,2013,NULL,NULL,NULL
A08969,Duncan,Married,F,83633.00,Consumer Discretionary,80209,62,Gold,2,9000.00,MONTHLY,ACTIVE,5,13,2013,NULL,NULL,NULL
A03878,Pratt,Single,M,53638.00,Materials,80209,24,Platinum,0,15000.00,ANNUAL,ACTIVE,5,12,2010,NULL,NULL,NULL
A03870,Glover,Married,M,65847.00,Real Estate,80209,63,Platinum,3,15000.00,ANNUAL,ACTIVE,5,6,2010,NULL,NULL,NULL
A01573,Bridges,Married,M,47360.00,Telecommunication Services,80209,29,Bronze,3,5000.00,MONTHLY,ACTIVE,5,4,2009,NULL,NULL,NULL
A00473,Cain,Married,M,37153.00,Energy,80209,39,Platinum,3,15000.00,SEMI-ANNUAL,ACTIVE,5,2,2008,NULL,NULL,NULL
A06962,McCormick,Married,F,74355.00,Utilities,80209,23,Platinum,2,15000.00,ANNUAL,ACTIVE,4,30,2012,NULL,NULL,NULL
A06987,Ferguson,Married,M,88838.00,Health Care,80209,44,Bronze,1,5000.00,SEMI-ANNUAL,ACTIVE,4,30,2012,NULL,NULL,NULL
A01664,Henry,Married,M,72507.00,Real Estate,80209,30,Platinum,1,15000.00,ANNUAL,ACTIVE,4,29,2009,NULL,NULL,NULL
A01640,Sparks,Married,F,95397.00,Information Technology,80209,36,Platinum,2,15000.00,ANNUAL,ACTIVE,4,29,2009,NULL,NULL,NULL
A01658,Richards,Married,M,80263.00,Telecommunication Services,80209,39,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,4,29,2009,NULL,NULL,NULL
A00463,Davidson,Married,M,105803.00,Real Estate,80209,45,Platinum,2,15000.00,MONTHLY,ACTIVE,4,29,2008,NULL,NULL,NULL
A01644,Blair,Married,M,109516.00,Consumer Discretionary,80209,35,Platinum,3,15000.00,ANNUAL,ACTIVE,4,27,2009,NULL,NULL,NULL
A00459,Rogers,Married,M,68800.00,Real Estate,80209,35,Bronze,2,5000.00,MONTHLY,ACTIVE,4,25,2008,NULL,NULL,NULL
A01523,Wilson,Married,M,94498.00,Financials,80209,42,Platinum,3,15000.00,SEMI-ANNUAL,ACTIVE,4,23,2009,NULL,NULL,NULL
A08892,Mills,Married,M,88904.00,Real Estate,80209,54,Silver,3,7000.00,MONTHLY,ACTIVE,4,18,2013,NULL,NULL,NULL
A08876,Adkins,Married,M,68562.00,Telecommunication Services,80209,45,Silver,2,7000.00,ANNUAL,ACTIVE,4,15,2013,NULL,NULL,NULL
A08863,Sparks,Married,M,78538.00,Materials,80209,42,Platinum,3,15000.00,MONTHLY,ACTIVE,4,12,2013,NULL,NULL,NULL
A08815,Logan,Married,M,117493.00,Utilities,80209,27,Gold,2,9000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08782,Lowe,Married,M,35345.00,Industrials,80209,37,Bronze,3,5000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08785,Byrd,Married,M,107030.00,Financials,80209,39,Silver,3,7000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08694,Salazar,Married,M,95508.00,Telecommunication Services,80209,42,Gold,2,9000.00,MONTHLY,ACTIVE,3,31,2013,NULL,NULL,NULL
A08772,Holt,Married,F,110002.00,Real Estate,80209,47,Silver,3,7000.00,MONTHLY,ACTIVE,3,31,2013,NULL,NULL,NULL
A08385,Flores,Married,M,40309.00,Telecommunication Services,80209,49,Platinum,1,15000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08507,McBride,Married,F,75293.00,Consumer Discretionary,80209,55,Gold,3,9000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08667,Kelley,Married,F,52822.00,Materials,80209,58,Platinum,3,15000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A08627,Payne,Married,F,73437.00,Health Care,80209,63,Silver,2,7000.00,ANNUAL,ACTIVE,3,31,2013,NULL,NULL,NULL
A03587,Hopkins,Married,M,90561.00,Real Estate,80209,37,Platinum,3,15000.00,MONTHLY,ACTIVE,3,31,2010,NULL,NULL,NULL
A03624,Olson,Married,M,42330.00,Real Estate,80209,38,Gold,3,9000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A03616,Myers,Married,F,96375.00,Industrials,80209,43,Platinum,3,15000.00,SEMI-ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A01590,Mendoza,Married,M,88501.00,Energy,80209,26,Gold,3,9000.00,SEMI-ANNUAL,ACTIVE,3,31,2009,NULL,NULL,NULL
A08624,Howell,Married,M,90520.00,Consumer Discretionary,80209,50,Platinum,2,15000.00,SEMI-ANNUAL,ACTIVE,3,30,2013,NULL,NULL,NULL
A08414,Knight,Married,M,92513.00,Financials,80209,53,Platinum,3,15000.00,MONTHLY,ACTIVE,3,30,2013,NULL,NULL,NULL
A06865,Bush,Married,F,117151.00,Information Technology,80209,28,Gold,1,9000.00,ANNUAL,ACTIVE,3,30,2012,NULL,NULL,NULL
A06902,Malone,Married,M,47883.00,Health Care,80209,42,Silver,1,7000.00,ANNUAL,ACTIVE,3,30,2012,NULL,NULL,NULL
A06569,Miles,Married,F,97475.00,Information Technology,80209,56,Gold,2,9000.00,ANNUAL,ACTIVE,3,30,2012,NULL,NULL,NULL
A08574,Hudson,Married,M,40840.00,Consumer Staples,80209,48,Bronze,3,5000.00,ANNUAL,ACTIVE,3,28,2013,NULL,NULL,NULL
A03285,Murray,Married,M,97903.00,Financials,80209,58,Silver,1,7000.00,ANNUAL,ACTIVE,3,26,2010,NULL,NULL,NULL
A01473,French,Single,M,79339.00,Industrials,80209,22,Bronze,0,5000.00,MONTHLY,ACTIVE,3,26,2009,NULL,NULL,NULL
A08514,Hines,Married,F,104814.00,Consumer Discretionary,80209,41,Silver,1,7000.00,MONTHLY,ACTIVE,3,25,2013,NULL,NULL,NULL
A05530,Boyd,Married,M,46032.00,Financials,80209,62,Bronze,3,5000.00,SEMI-ANNUAL,ACTIVE,3,25,2011,NULL,NULL,NULL
A03398,James,Married,F,82231.00,Financials,80209,58,Platinum,2,15000.00,ANNUAL,ACTIVE,3,25,2010,NULL,NULL,NULL
A03381,Nelson,Married,M,96964.00,Financials,80209,77,Bronze,2,5000.00,MONTHLY,ACTIVE,3,23,2010,NULL,NULL,NULL
A01461,Garner,Married,F,59395.00,Financials,80209,28,Platinum,2,15000.00,ANNUAL,ACTIVE,3,23,2009,NULL,NULL,NULL
A01464,Smith,Married,F,51738.00,Consumer Staples,80209,29,Gold,2,9000.00,ANNUAL,ACTIVE,3,23,2009,NULL,NULL,NULL
A01389,Saunders,Single,M,70392.00,Unclassified,80209,33,Bronze,0,5000.00,MONTHLY,ACTIVE,3,19,2009,NULL,NULL,NULL
A00301,Day,Married,M,114839.00,Consumer Discretionary,80209,30,Gold,1,9000.00,ANNUAL,ACTIVE,3,13,2008,NULL,NULL,NULL
A01393,Floyd,Married,M,42503.00,Consumer Discretionary,80209,36,Platinum,2,15000.00,ANNUAL,ACTIVE,3,12,2009,NULL,NULL,NULL
A05500,Hammond,Married,M,107943.00,Unclassified,80209,59,Gold,2,9000.00,ANNUAL,ACTIVE,3,11,2011,NULL,NULL,NULL
A03207,Baldwin,Married,M,58255.00,Real Estate,80209,40,Gold,1,9000.00,ANNUAL,ACTIVE,3,10,2010,NULL,NULL,NULL
A00284,Jensen,Married,M,105301.00,Consumer Discretionary,80209,46,Platinum,1,15000.00,ANNUAL,ACTIVE,3,6,2008,NULL,NULL,NULL
A03135,Wilson,Single,M,78981.00,Information Technology,80209,28,Bronze,0,5000.00,MONTHLY,ACTIVE,3,5,2010,NULL,NULL,NULL
A06461,Lopez,Single,M,62649.00,Energy,80209,35,Silver,0,7000.00,ANNUAL,ACTIVE,2,29,2012,NULL,NULL,NULL
A06529,Moran,Married,M,47796.00,Utilities,80209,36,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,2,29,2012,NULL,NULL,NULL
A00269,Lyons,Married,M,59131.00,Telecommunication Services,80209,51,Silver,1,7000.00,ANNUAL,ACTIVE,2,29,2008,NULL,NULL,NULL
A08268,Santiago,Single,F,56529.00,Unclassified,80209,26,Bronze,0,5000.00,ANNUAL,ACTIVE,2,28,2013,NULL,NULL,NULL
A08261,Payne,Married,M,57520.00,Financials,80209,33,Bronze,1,5000.00,MONTHLY,ACTIVE,2,28,2013,NULL,NULL,NULL
A08250,Klein,Single,M,60479.00,Materials,80209,39,Bronze,0,5000.00,ANNUAL,ACTIVE,2,28,2013,NULL,NULL,NULL
A08220,Parks,Married,M,95817.00,Real Estate,80209,42,Bronze,3,5000.00,ANNUAL,ACTIVE,2,28,2013,NULL,NULL,NULL
A08209,Obrien,Married,F,117140.00,Health Care,80209,34,Platinum,2,15000.00,MONTHLY,ACTIVE,2,26,2013,NULL,NULL,NULL
A08185,Ingram,Married,M,63076.00,Consumer Staples,80209,51,Platinum,2,15000.00,ANNUAL,ACTIVE,2,26,2013,NULL,NULL,NULL
A03107,Sandoval,Married,M,40555.00,Utilities,80209,36,Gold,3,9000.00,ANNUAL,ACTIVE,2,26,2010,NULL,NULL,NULL
A03147,Fernandez,Married,M,74392.00,Information Technology,80209,36,Bronze,2,5000.00,ANNUAL,ACTIVE,2,26,2010,NULL,NULL,NULL
A03078,Stewart,Divorced,F,37721.00,Materials,80209,37,Bronze,0,5000.00,MONTHLY,ACTIVE,2,26,2010,NULL,NULL,NULL
A03085,Clarke,Married,F,94336.00,Consumer Discretionary,80209,38,Silver,1,7000.00,ANNUAL,ACTIVE,2,26,2010,NULL,NULL,NULL
A03114,McBride,Widowed,F,77366.00,Materials,80209,63,Platinum,0,15000.00,ANNUAL,ACTIVE,2,26,2010,NULL,NULL,NULL
A06441,Reeves,Single,M,99801.00,Materials,80209,29,Platinum,0,15000.00,ANNUAL,ACTIVE,2,21,2012,NULL,NULL,NULL
A06440,Stevenson,Married,M,37138.00,Real Estate,80209,52,Gold,3,9000.00,MONTHLY,ACTIVE,2,21,2012,NULL,NULL,NULL
A03017,Santiago,Married,M,52604.00,Industrials,80209,28,Platinum,1,15000.00,ANNUAL,ACTIVE,2,19,2010,NULL,NULL,NULL
A03015,Wagner,Married,M,50926.00,Energy,80209,54,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,2,19,2010,NULL,NULL,NULL
A08083,Ramirez,Married,M,109259.00,Real Estate,80209,44,Platinum,1,15000.00,MONTHLY,ACTIVE,2,18,2013,NULL,NULL,NULL
A02967,Waters,Single,M,64950.00,Information Technology,80209,25,Platinum,0,15000.00,ANNUAL,ACTIVE,2,17,2010,NULL,NULL,NULL
A05278,Benson,Married,M,63298.00,Telecommunication Services,80209,35,Platinum,3,15000.00,ANNUAL,ACTIVE,2,16,2011,NULL,NULL,NULL
A02923,Campbell,Married,M,79788.00,Real Estate,80209,65,Platinum,3,15000.00,QUARTERLY,ACTIVE,2,15,2010,NULL,NULL,NULL
A08108,Kelly,Single,M,112790.00,Utilities,80209,44,Bronze,0,5000.00,ANNUAL,ACTIVE,2,13,2013,NULL,NULL,NULL
A06361,Murphy,Married,M,84243.00,Consumer Discretionary,80209,35,Silver,1,7000.00,ANNUAL,ACTIVE,2,13,2012,NULL,NULL,NULL
A00218,Clayton,Married,M,92023.00,Information Technology,80209,40,Platinum,2,15000.00,ANNUAL,ACTIVE,2,13,2008,NULL,NULL,NULL
A02893,Ortiz,Married,M,66006.00,Financials,80209,36,Bronze,1,5000.00,ANNUAL,ACTIVE,2,9,2010,NULL,NULL,NULL
A01234,Colon,Single,F,51693.00,Industrials,80209,24,Bronze,0,5000.00,ANNUAL,ACTIVE,2,3,2009,NULL,NULL,NULL
A08050,Nichols,Married,M,78432.00,Telecommunication Services,80209,39,Platinum,2,15000.00,SEMI-ANNUAL,ACTIVE,1,31,2013,NULL,NULL,NULL
A08043,Higgins,Married,M,116684.00,Real Estate,80209,50,Silver,2,7000.00,MONTHLY,ACTIVE,1,31,2013,NULL,NULL,NULL
A05310,Barrett,Married,M,94485.00,Information Technology,80209,41,Platinum,3,15000.00,ANNUAL,ACTIVE,1,31,2011,NULL,NULL,NULL
A05322,Boyd,Married,F,81605.00,Telecommunication Services,80209,57,Silver,3,7000.00,MONTHLY,ACTIVE,1,31,2011,NULL,NULL,NULL
A07998,Atkins,Single,M,56223.00,Telecommunication Services,80209,26,Gold,0,9000.00,ANNUAL,ACTIVE,1,30,2013,NULL,NULL,NULL
A02814,Luna,Married,F,46259.00,Real Estate,80209,44,Gold,3,9000.00,ANNUAL,ACTIVE,1,27,2010,NULL,NULL,NULL
A06304,Beck,Single,M,52383.00,Financials,80209,33,Gold,0,9000.00,ANNUAL,ACTIVE,1,25,2012,NULL,NULL,NULL
A05281,Alexander,Married,F,61351.00,Utilities,80209,36,Gold,2,9000.00,ANNUAL,ACTIVE,1,25,2011,NULL,NULL,NULL
A02790,Herrera,Married,M,90683.00,Telecommunication Services,80209,36,Gold,2,9000.00,QUARTERLY,ACTIVE,1,25,2010,NULL,NULL,NULL
A07955,Cohen,Married,M,40248.00,Financials,80209,58,Gold,2,9000.00,ANNUAL,ACTIVE,1,18,2013,NULL,NULL,NULL
A05165,Wood,Married,M,53652.00,Energy,80209,27,Gold,2,9000.00,ANNUAL,ACTIVE,1,18,2011,NULL,NULL,NULL
A02681,Fitzgerald,Married,M,83674.00,Materials,80209,41,Bronze,2,5000.00,MONTHLY,ACTIVE,1,15,2010,NULL,NULL,NULL
A01171,Drake,Married,M,43639.00,Materials,80209,43,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,1,15,2009,NULL,NULL,NULL
A07900,Vargas,Married,M,40817.00,Utilities,80209,37,Bronze,3,5000.00,ANNUAL,ACTIVE,1,14,2013,NULL,NULL,NULL
A06219,Ryan,Married,M,108732.00,Energy,80209,39,Bronze,2,5000.00,MONTHLY,ACTIVE,1,6,2012,NULL,NULL,NULL
A05191,Daniel,Married,M,81379.00,Real Estate,80210,50,Bronze,2,5000.00,MONTHLY,ACTIVE,12,31,2010,NULL,NULL,NULL
A02599,Singleton,Single,M,55978.00,Information Technology,80210,29,Platinum,0,15000.00,ANNUAL,ACTIVE,12,31,2009,NULL,NULL,NULL
A02636,Barber,Married,F,41338.00,Telecommunication Services,80210,39,Gold,3,9000.00,ANNUAL,ACTIVE,12,31,2009,NULL,NULL,NULL
A02622,Jones,Married,M,45518.00,Information Technology,80210,42,Silver,3,7000.00,QUARTERLY,ACTIVE,12,31,2009,NULL,NULL,NULL
A01119,Davis,Married,F,108719.00,Utilities,80210,34,Gold,3,9000.00,ANNUAL,ACTIVE,12,30,2008,NULL,NULL,NULL
A01132,Dixon,Married,M,61253.00,Consumer Staples,80210,41,Silver,3,7000.00,ANNUAL,ACTIVE,12,30,2008,NULL,NULL,NULL
A02543,Hudson,Married,M,48745.00,Energy,80210,47,Platinum,1,15000.00,ANNUAL,ACTIVE,12,29,2009,NULL,NULL,NULL
A01113,Cain,Married,M,51402.00,Industrials,80210,29,Gold,2,9000.00,ANNUAL,ACTIVE,12,29,2008,NULL,NULL,NULL
A01063,Wilkins,Married,M,95841.00,Utilities,80210,39,Platinum,1,15000.00,MONTHLY,ACTIVE,12,26,2008,NULL,NULL,NULL
A02498,Barton,Married,M,111566.00,Energy,80210,33,Gold,1,9000.00,ANNUAL,ACTIVE,12,23,2009,NULL,NULL,NULL
A01061,Castillo,Married,M,45962.00,Materials,80210,34,Gold,3,9000.00,SEMI-ANNUAL,ACTIVE,12,17,2008,NULL,NULL,NULL
A01050,McDaniel,Married,M,70833.00,Utilities,80210,46,Gold,1,9000.00,MONTHLY,ACTIVE,12,15,2008,NULL,NULL,NULL
A07555,Spencer,Married,M,52729.00,Health Care,80210,56,Platinum,3,15000.00,ANNUAL,ACTIVE,12,12,2012,NULL,NULL,NULL
A02416,Banks,Married,M,74413.00,Industrials,80210,30,Platinum,2,15000.00,ANNUAL,ACTIVE,12,2,2009,NULL,NULL,NULL
A07592,Hunt,Married,F,57682.00,Real Estate,80210,43,Bronze,2,5000.00,ANNUAL,ACTIVE,11,30,2012,NULL,NULL,NULL
A02394,McLaughlin,Married,M,95379.00,Real Estate,80210,28,Silver,2,7000.00,ANNUAL,ACTIVE,11,30,2009,NULL,NULL,NULL
A10343,Howard,Married,M,59121.00,Telecommunication Services,80210,38,Gold,1,9000.00,SEMI-ANNUAL,ACTIVE,11,29,2013,NULL,NULL,NULL
A06108,Williamson,Married,M,51986.00,Industrials,80210,50,Bronze,2,5000.00,ANNUAL,ACTIVE,11,28,2011,NULL,NULL,NULL
A02393,Burke,Married,M,86645.00,Telecommunication Services,80210,43,Gold,3,9000.00,ANNUAL,ACTIVE,11,27,2009,NULL,NULL,NULL
A05032,Taylor,Married,M,87315.00,Utilities,80210,40,Platinum,2,15000.00,ANNUAL,ACTIVE,11,26,2010,NULL,NULL,NULL
A05005,Fernandez,Married,M,35561.00,Financials,80210,56,Bronze,3,5000.00,ANNUAL,ACTIVE,11,26,2010,NULL,NULL,NULL
A02375,Dean,Divorced,F,93478.00,Financials,80210,37,Platinum,0,15000.00,ANNUAL,ACTIVE,11,26,2009,NULL,NULL,NULL
A00985,Hudson,Married,M,82177.00,Telecommunication Services,80210,37,Bronze,3,5000.00,SEMI-ANNUAL,ACTIVE,11,26,2008,NULL,NULL,NULL
A02371,Spencer,Married,M,65676.00,Materials,80210,45,Platinum,3,15000.00,ANNUAL,ACTIVE,11,25,2009,NULL,NULL,NULL
A10262,Lowe,Married,M,111511.00,Telecommunication Services,80210,39,Gold,1,9000.00,ANNUAL,ACTIVE,11,19,2013,NULL,NULL,NULL
A02330,Doyle,Married,M,89095.00,Unclassified,80210,36,Silver,2,7000.00,ANNUAL,ACTIVE,11,17,2009,NULL,NULL,NULL
A02323,Lucas,Married,F,119862.00,Real Estate,80210,63,Bronze,3,5000.00,QUARTERLY,ACTIVE,11,16,2009,NULL,NULL,NULL
A00958,Adkins,Single,M,95889.00,Real Estate,80210,28,Bronze,0,5000.00,SEMI-ANNUAL,ACTIVE,11,14,2008,NULL,NULL,NULL
A04958,Buchanan,Married,M,46846.00,Industrials,80210,62,Gold,1,9000.00,ANNUAL,ACTIVE,11,8,2010,NULL,NULL,NULL
A10184,Rhodes,Married,F,64822.00,Information Technology,80210,28,Gold,2,9000.00,ANNUAL,ACTIVE,11,7,2013,NULL,NULL,NULL
A10135,Santiago,Married,M,79492.00,Financials,80210,62,Bronze,1,5000.00,ANNUAL,ACTIVE,10,31,2013,NULL,NULL,NULL
A07441,Lloyd,Single,M,86059.00,Unclassified,80210,25,Platinum,0,15000.00,ANNUAL,ACTIVE,10,31,2012,NULL,NULL,NULL
A07494,Chapman,Married,M,94458.00,Utilities,80210,44,Bronze,3,5000.00,ANNUAL,ACTIVE,10,31,2012,NULL,NULL,NULL
A02269,Martinez,Married,M,91508.00,Consumer Discretionary,80210,62,Platinum,2,15000.00,ANNUAL,ACTIVE,10,30,2009,NULL,NULL,NULL
A07469,Carr,Married,M,59410.00,Real Estate,80210,51,Bronze,2,5000.00,ANNUAL,ACTIVE,10,29,2012,NULL,NULL,NULL
A00903,Medina,Married,M,38877.00,Consumer Staples,80210,36,Bronze,1,5000.00,ANNUAL,ACTIVE,10,29,2008,NULL,NULL,NULL
A02264,Ellis,Married,M,69371.00,Unclassified,80210,62,Platinum,1,15000.00,ANNUAL,ACTIVE,10,28,2009,NULL,NULL,NULL
A02263,Coleman,Married,M,67867.00,Energy,80210,67,Gold,2,9000.00,QUARTERLY,ACTIVE,10,28,2009,NULL,NULL,NULL
A10107,Wheeler,Married,F,37939.00,Financials,80210,37,Silver,1,7000.00,ANNUAL,ACTIVE,10,25,2013,NULL,NULL,NULL
A10090,Todd,Married,M,113413.00,Telecommunication Services,80210,21,Bronze,1,5000.00,ANNUAL,ACTIVE,10,24,2013,NULL,NULL,NULL
A04919,Burgess,Married,M,67770.00,Consumer Discretionary,80210,33,Platinum,2,15000.00,ANNUAL,ACTIVE,10,21,2010,NULL,NULL,NULL
A00873,Shaw,Married,M,39227.00,Telecommunication Services,80210,47,Silver,1,7000.00,ANNUAL,ACTIVE,10,21,2008,NULL,NULL,NULL
A00880,Brooks,Married,F,81470.00,Real Estate,80210,54,Bronze,2,5000.00,SEMI-ANNUAL,ACTIVE,10,21,2008,NULL,NULL,NULL
A10059,Horton,Married,F,36903.00,Energy,80210,38,Platinum,2,15000.00,MONTHLY,ACTIVE,10,17,2013,NULL,NULL,NULL
A02209,Wallace,Married,M,66758.00,Unclassified,80210,36,Gold,2,9000.00,SEMI-ANNUAL,ACTIVE,10,14,2009,NULL,NULL,NULL
A00048,Morgan,Married,M,56381.00,Financials,80210,35,Gold,2,9000.00,ANNUAL,ACTIVE,10,9,2007,NULL,NULL,NULL
